timestamp,close,ml_signal_shifted,position_change,ml_returns
2023-11-16,48868000.0,0.0,-1.0,-0.0
2023-11-17,49390000.0,1.0,1.0,0.010681836784808052
2023-11-18,49165000.0,0.0,-1.0,-0.0
2023-11-22,50042000.0,1.0,1.0,0.03158111729540303
2023-11-23,49929000.0,0.0,-1.0,-0.0
2023-11-30,50586000.0,1.0,1.0,-0.002641955835962162
2023-12-02,52603000.0,0.0,-1.0,0.0
2023-12-05,60227000.0,1.0,1.0,0.05809908643710471
2023-12-15,58028000.0,0.0,-1.0,-0.0
2023-12-18,58130000.0,1.0,1.0,0.02503967554223241
2023-12-21,59479000.0,0.0,-1.0,0.0
2023-12-25,58042000.0,1.0,1.0,0.0006896313920210506
2023-12-26,57032000.0,0.0,-1.0,-0.0
2024-01-02,60206000.0,1.0,1.0,0.023232889749995822
2024-01-06,59329000.0,0.0,-1.0,-0.0
2024-01-09,62014000.0,1.0,1.0,-0.01580701475956192
2024-01-15,58354000.0,0.0,-1.0,0.0
2024-01-19,57739000.0,1.0,1.0,0.007942881083723208
2024-01-21,57387000.0,0.0,-1.0,-0.0
2024-01-23,55389000.0,1.0,1.0,0.012799648923915274
2024-01-25,55101000.0,0.0,-1.0,-0.0
2024-01-27,58086000.0,1.0,1.0,0.01013860146427148
2024-01-28,57855000.0,0.0,-1.0,-0.0
2024-02-01,59150000.0,1.0,1.0,0.00701419864482955
2024-02-06,59039000.0,0.0,-1.0,0.0
2024-02-07,60232000.0,1.0,1.0,0.02020698182557301
2024-02-08,62011000.0,0.0,-1.0,0.0
2024-02-10,64549000.0,1.0,1.0,0.013614522156967457
2024-02-11,65230000.0,0.0,-1.0,0.0
2024-02-15,71253000.0,1.0,1.0,0.015014458895425964
2024-02-16,72128000.0,0.0,-1.0,0.0
2024-02-22,71601000.0,1.0,1.0,-0.010994930729173902
2024-02-25,71256000.0,0.0,-1.0,0.0
2024-02-28,87634000.0,1.0,1.0,0.11466693801752759
2024-03-02,86383000.0,0.0,-1.0,-0.0
2024-03-05,91275000.0,1.0,1.0,-0.044240837696335134
2024-03-07,94060000.0,0.0,-1.0,0.0
2024-03-10,97495000.0,1.0,1.0,0.01614449794676176
2024-03-11,100404000.0,0.0,-1.0,0.0
2024-03-15,101000000.0,1.0,1.0,-0.014691822917682895
2024-03-19,92572000.0,0.0,-1.0,-0.0
2024-03-20,99726000.0,1.0,1.0,0.07728038715810404
2024-03-21,95552000.0,0.0,-1.0,-0.0
2024-03-22,93855000.0,1.0,1.0,-0.017759963161419923
2024-03-25,99202000.0,0.0,-1.0,0.0
2024-03-26,100051000.0,1.0,1.0,0.008558295195661314
2024-03-27,99890000.0,0.0,-1.0,-0.0
2024-03-28,100900000.0,1.0,1.0,0.01011112223445787
2024-04-01,100100000.0,0.0,-1.0,-0.0
2024-04-02,96053000.0,1.0,1.0,-0.040429570429570405
2024-04-05,98394000.0,0.0,-1.0,-0.0
2024-04-06,99023000.0,1.0,1.0,0.006392666219484866
2024-04-07,99369000.0,0.0,-1.0,0.0
2024-04-08,102101000.0,1.0,1.0,0.027493483883303638
2024-04-09,99350000.0,0.0,-1.0,-0.0
2024-04-10,100600000.0,1.0,1.0,0.01258178158027179
2024-04-15,96527000.0,0.0,-1.0,-0.0
2024-04-16,95597000.0,1.0,1.0,-0.009634610005490707
2024-04-17,91419000.0,0.0,-1.0,-0.0
2024-04-18,93356000.0,1.0,1.0,0.02118815563504306
2024-04-24,93534000.0,0.0,-1.0,-0.0
2024-04-25,92745000.0,1.0,1.0,-0.008435435242799438
2024-04-26,91951000.0,0.0,-1.0,-0.0
2024-04-30,87137000.0,1.0,1.0,-0.046641137855579884
2024-05-05,90061000.0,0.0,-1.0,-0.0
2024-05-09,88116000.0,1.0,1.0,0.026131917272219196
2024-05-10,85842000.0,0.0,-1.0,-0.0
2024-05-11,85791000.0,1.0,1.0,-0.0005941147689941806
2024-05-12,86521000.0,0.0,-1.0,0.0
2024-05-15,92111000.0,1.0,1.0,0.06486705202312137
2024-05-17,92646000.0,0.0,-1.0,0.0
2024-05-19,92185000.0,1.0,1.0,-0.009466400189113156
2024-05-20,97260000.0,0.0,-1.0,0.0
2024-05-21,96700000.0,1.0,1.0,-0.005757762697923052
2024-05-23,94900000.0,0.0,-1.0,-0.0
2024-05-24,95214000.0,1.0,1.0,0.0033087460484719777
2024-05-29,93910000.0,0.0,-1.0,-0.0
2024-05-30,94943000.0,1.0,1.0,0.010999893515067694
2024-06-04,97500000.0,0.0,-1.0,0.0
2024-06-06,98334000.0,1.0,1.0,-0.0005183717030035062
2024-06-08,98125000.0,0.0,-1.0,0.0
2024-06-09,97983000.0,1.0,1.0,-0.0014471337579617938
2024-06-14,93978000.0,0.0,-1.0,-0.0
2024-06-17,93588000.0,1.0,1.0,-0.006697162992602368
2024-06-20,91780000.0,0.0,-1.0,0.0
2024-06-21,90308000.0,1.0,1.0,-0.01603835258226194
2024-06-22,90874000.0,0.0,-1.0,0.0
2024-06-24,85496000.0,1.0,1.0,-0.03986703501560995
2024-06-27,86884000.0,0.0,-1.0,0.0
2024-06-29,85765000.0,1.0,1.0,0.0071279269123276645
2024-06-30,87920000.0,0.0,-1.0,0.0
2024-07-04,81680000.0,1.0,1.0,-0.04278632618860667
2024-07-07,79397000.0,0.0,-1.0,-0.0
2024-07-08,80534000.0,1.0,1.0,0.014320440318903671
2024-07-10,81896000.0,0.0,-1.0,-0.0
2024-07-11,81070000.0,1.0,1.0,-0.010085962684380223
2024-07-12,81540000.0,0.0,-1.0,0.0
2024-07-16,90807000.0,1.0,1.0,-0.003894166428994539
2024-07-18,89850000.0,0.0,-1.0,0.0
2024-07-19,93004000.0,1.0,1.0,0.035102949360044544
2024-07-25,92465000.0,0.0,-1.0,0.0
2024-07-27,94292000.0,1.0,1.0,-0.00459214373937733
2024-07-29,93618000.0,0.0,-1.0,-0.0
2024-08-01,91789000.0,1.0,1.0,0.015983175604626698
2024-08-02,86691000.0,0.0,-1.0,-0.0
2024-08-03,85957000.0,1.0,1.0,-0.008466853537276053
2024-08-09,85518000.0,0.0,-1.0,-0.0
2024-08-18,81500000.0,1.0,1.0,-0.016282634672717844
2024-08-21,82900000.0,0.0,-1.0,0.0
2024-08-27,80950000.0,1.0,1.0,-0.04096768078855084
2024-08-28,80569000.0,0.0,-1.0,-0.0
2024-09-06,73644000.0,1.0,1.0,-0.03518930957683741
2024-09-10,78089000.0,0.0,-1.0,0.0
2024-09-16,78469000.0,1.0,1.0,-0.015321872254988045
2024-09-17,81116000.0,0.0,-1.0,0.0
2024-09-19,83892000.0,1.0,1.0,0.01559246525591984
2024-09-26,86000000.0,0.0,-1.0,0.0
2024-09-27,86958000.0,1.0,1.0,0.01113953488372088
2024-09-28,86732000.0,0.0,-1.0,-0.0
2024-10-01,81500000.0,1.0,1.0,-0.02663322584497796
2024-10-04,83805000.0,0.0,-1.0,0.0
2024-10-06,84533000.0,1.0,1.0,0.006872647577302438
2024-10-08,84139000.0,0.0,-1.0,0.0
2024-10-09,82385000.0,1.0,1.0,-0.020846456458954776
2024-10-10,82131000.0,0.0,-1.0,-0.0
2024-10-13,84806000.0,1.0,1.0,-0.0017656198502754572
2024-10-15,90600000.0,0.0,-1.0,0.0
2024-10-16,91610000.0,1.0,1.0,0.011147902869757198
2024-10-20,93901000.0,0.0,-1.0,0.0
2024-10-23,92375000.0,1.0,1.0,-0.0054049980081182225
2024-11-01,97285000.0,0.0,-1.0,-0.0
2024-11-03,95883000.0,1.0,1.0,-0.013600123450439816
2024-11-06,104085000.0,0.0,-1.0,0.0
2024-11-07,104115000.0,1.0,1.0,0.0002882259691598943
2024-11-08,106843000.0,0.0,-1.0,0.0
2024-11-09,106294000.0,1.0,1.0,-0.005138380614546523
2024-11-10,111440000.0,0.0,-1.0,0.0
2024-11-11,124503000.0,1.0,1.0,0.11722002871500359
2024-11-28,133138000.0,0.0,-1.0,0.0
2024-11-29,134542000.0,1.0,1.0,0.010545449082906444
2024-12-05,137501000.0,0.0,-1.0,-0.0
2024-12-11,143111000.0,1.0,1.0,0.03549799211316529
2024-12-12,142757000.0,0.0,-1.0,-0.0
2024-12-15,149243000.0,1.0,1.0,0.022723690612429515
2024-12-20,148138000.0,0.0,-1.0,0.0
2024-12-21,147830000.0,1.0,1.0,-0.002079142421255842
2025-01-01,141320000.0,0.0,-1.0,0.0
2025-01-02,143848000.0,1.0,1.0,0.017888480045287203
2025-01-05,144700000.0,0.0,-1.0,-0.0
2025-01-08,142368000.0,1.0,1.0,-0.016720883492530536
2025-01-11,141771000.0,0.0,-1.0,-0.0
2025-01-13,142108000.0,1.0,1.0,0.00015483580366826288
2025-01-14,143501000.0,0.0,-1.0,0.0
2025-01-16,146670000.0,1.0,1.0,-0.004337820499765832
2025-01-22,154999000.0,0.0,-1.0,-0.0
2025-01-24,157146000.0,1.0,1.0,0.013113105369023659
2025-01-29,158859000.0,0.0,-1.0,0.0
2025-02-04,154122000.0,1.0,1.0,-0.02588217448188246
2025-02-05,151450000.0,0.0,-1.0,-0.0
2025-02-06,151356000.0,1.0,1.0,-0.000620666886761323
2025-02-13,145877000.0,0.0,-1.0,-0.0
2025-02-14,146551000.0,1.0,1.0,0.00462033082665525
2025-02-16,145625000.0,0.0,-1.0,-0.0
2025-02-25,129715000.0,1.0,1.0,-0.018314602489877818
2025-04-02,122798000.0,0.0,-1.0,-0.0
2025-04-05,123300000.0,1.0,1.0,-0.0008832419029406458
2025-04-07,118061000.0,0.0,-1.0,0.0
2025-04-08,114489000.0,1.0,1.0,-0.030255545861884947
2025-04-11,121450000.0,0.0,-1.0,0.0
2025-04-12,123551000.0,1.0,1.0,0.017299300123507555
2025-04-13,121577000.0,0.0,-1.0,-0.0
2025-04-19,122720000.0,1.0,1.0,0.003532644249640171
2025-04-22,133855000.0,0.0,-1.0,0.0
2025-04-23,134373000.0,1.0,1.0,0.003869859175974044
2025-04-26,136499000.0,0.0,-1.0,0.0
2025-04-30,136050000.0,1.0,1.0,-0.00190741691732077
2025-05-02,138636000.0,0.0,-1.0,-0.0
2025-05-03,137560000.0,1.0,1.0,-0.007761331833001539
2025-05-05,134890000.0,0.0,-1.0,-0.0
2025-05-19,148699000.0,1.0,1.0,-0.011690970237541398
2025-05-24,150660000.0,0.0,-1.0,0.0
2025-05-28,150280000.0,1.0,1.0,-0.006892541120649187
2025-05-29,147370000.0,0.0,-1.0,-0.0
2025-06-03,147322000.0,1.0,1.0,-0.005078541810175974
2025-06-04,145210000.0,0.0,-1.0,-0.0
2025-06-07,146514000.0,1.0,1.0,0.009077385051929898
2025-06-08,145799000.0,0.0,-1.0,-0.0
2025-06-10,150604000.0,1.0,1.0,0.0018226568216590522
2025-06-13,147266000.0,0.0,-1.0,0.0
2025-06-16,146673000.0,1.0,1.0,0.004630232128057354
2025-06-20,143956000.0,0.0,-1.0,-0.0
2025-06-24,145625000.0,1.0,1.0,-0.00381031864388226
2025-06-30,145759000.0,0.0,-1.0,-0.0
2025-07-01,145019000.0,1.0,1.0,-0.0050768734692197
2025-07-02,147372000.0,0.0,-1.0,0.0
2025-07-03,148737000.0,1.0,1.0,0.00926227505903432
2025-07-04,147797000.0,0.0,-1.0,-0.0
2025-07-11,158187000.0,1.0,1.0,0.010656853161596924
2025-07-13,161740000.0,0.0,-1.0,0.0
2025-07-16,161250000.0,1.0,1.0,0.0027299127547244506
2025-07-17,162232000.0,0.0,-1.0,0.0
2025-07-19,161428000.0,1.0,1.0,0.0020360024829297885
2025-07-28,162483000.0,0.0,-1.0,-0.0
2025-07-29,163158000.0,1.0,1.0,0.004154280755525264
2025-08-01,158102000.0,0.0,-1.0,-0.0
2025-08-10,163859000.0,1.0,1.0,0.022967911100012506
2025-08-18,161513000.0,0.0,-1.0,-0.0
2025-08-19,157172000.0,1.0,1.0,-0.026877093484734993
2025-08-21,157737000.0,0.0,-1.0,-0.0
2025-08-23,159705000.0,1.0,1.0,-0.009126668982975095
2025-08-24,157603000.0,0.0,-1.0,-0.0
2025-08-30,151734000.0,1.0,1.0,-0.00346770697876031
2025-09-02,154850000.0,0.0,-1.0,0.0
2025-09-10,158561000.0,1.0,1.0,0.020012865873271224
2025-09-11,160375000.0,0.0,-1.0,0.0
2025-09-12,161101000.0,1.0,1.0,0.004526890101325121
2025-09-26,158128000.0,0.0,-1.0,-0.0
2025-09-29,162976000.0,1.0,1.0,0.014927232078914443
2025-10-16,165290000.0,0.0,-1.0,-0.0
2025-10-18,163631000.0,1.0,1.0,-4.888810124725751e-05
2025-10-21,163400000.0,0.0,-1.0,-0.0
2025-10-22,163153000.0,1.0,1.0,-0.0015116279069767868
2025-10-24,165703000.0,0.0,-1.0,0.0
2025-10-26,169514000.0,1.0,1.0,0.019265227587036193
2025-10-27,168980000.0,0.0,-1.0,-0.0
2025-11-02,164129000.0,1.0,1.0,0.0007865853658537425
