name,tr,br,cagr,mdd,sharpe
EMA25>30,111.20764105983335,252.02972995313297,0.8616546675695911,-42.33840216072104,1.3361290726148167
EMA10>80,110.637287014297,252.02972995313297,0.8603924183983489,-35.67719329198106,1.4130245258801608
Price>EMA80,110.56456982390638,252.02972995313297,0.8602310823812298,-39.00412516254336,1.4536140021952222
Price>SMA20,109.87071676663827,252.02972995313297,0.8586869956896612,-55.58628529439167,1.4803603011219946
Price>0%_above_SMA20,109.87071676663827,252.02972995313297,0.8586869956896612,-55.58628529439167,1.4803603011219946
EMA20>30,109.11205532269038,252.02972995313297,0.8569889675881956,-43.19985533357177,1.3813310620100012
ROC20>=5%,107.97605959507611,252.02972995313297,0.8544271307769347,-39.32895579097933,1.5786816123471417
EMA10>60,106.71419554909397,252.02972995313297,0.851553866289074,-49.16881093287026,1.3127480002835097
Price>5%_above_SMA25,105.51385135218656,252.02972995313297,0.8487931784871319,-32.982986742746164,1.698000126624174
Price>EMA135,105.43299773461537,252.02972995313297,0.848606243723987,-37.57469015465359,1.446978634554644
Price>SMA15,105.3102739174815,252.02972995313297,0.8483222665019208,-54.89475897802606,1.424723504463527
EMA10>100,104.8833458696181,252.02972995313297,0.8473321316103102,-38.09351449038444,1.4032455461401927
Price>EMA85,104.17756067688559,252.02972995313297,0.8456875696975814,-38.420904460938885,1.4370589033934535
Price>EMA65,104.10374116320328,252.02972995313297,0.8455150033676178,-45.87310264791065,1.378017526890181
Price>3%_above_SMA20,103.91607090323579,252.02972995313297,0.8450758117555448,-42.874818724842854,1.685876657842887
EMA20>40,103.50292564489848,252.02972995313297,0.844106525180397,-39.74360142244446,1.3550743699196244
Trend20+Mom25,103.20728778313344,252.02972995313297,0.843410860821588,-35.955068724859,1.6291272256765559
Price>EMA55,103.06761540125925,252.02972995313297,0.8430815963808622,-56.802293346680266,1.3760328465446074
SMA15>30+Mom20,102.76409026637432,252.02972995313297,0.8423647269583012,-44.94834978650542,1.4294976915781403
Trend25+Mom15,100.99669725065243,252.02972995313297,0.8381535889106941,-40.45507378787857,1.4726581248966524
SMA25>50+Mom20,100.97913290732808,252.02972995313297,0.8381114186198748,-50.48402239109496,1.509601015600699
EMA15>50,100.2676443015512,252.02972995313297,0.8363978266970324,-45.88064560375213,1.3409720503299738
Trend25+ROC20>5%,98.43445296057396,252.02972995313297,0.8319335276289508,-41.31059565458369,1.5070054911484283
Price>EMA75,97.64482656883905,252.02972995313297,0.8299883082003243,-41.596495610743425,1.4115886867576233
EMA10>30,96.63234626945234,252.02972995313297,0.8274740156994489,-48.47890801055341,1.3896213877647252
Price>EMA90,96.30749858700572,252.02972995313297,0.826662475037049,-38.92752708228184,1.4124739954904968
Price>2%_above_SMA20,94.82927135252709,252.02972995313297,0.8229392592420006,-42.87892803315841,1.5808540121426944
EMA15>60,94.59355006473089,252.02972995313297,0.8223408960028997,-51.23154350100276,1.35411112196638
Trend25+ROC15>3%,92.92384381422163,252.02972995313297,0.8180650025866572,-40.166366498794524,1.4938712342852707
ROC15>=5%,92.35397171270674,252.02972995313297,0.8165903632081721,-31.394330983489315,1.5747271216349445
Price>EMA140,92.08200600753793,252.02972995313297,0.8158838201801677,-36.934302691012135,1.4292295669250055
ROC10>=3%,91.93272961430783,252.02972995313297,0.8154952428330475,-49.972939096291405,1.5458190221674335
Trend35+ROC20>5%,91.73818294029951,252.02972995313297,0.81498800073317,-41.845202668163175,1.5438023009681308
SMA15>50+Mom20,90.87259693251796,252.02972995313297,0.8127197734143903,-47.994360686977814,1.4831659116396092
Trend30+Mom10,89.78165246322413,252.02972995313297,0.8098341358902332,-37.14005402316112,1.60993015085822
Trend30+ROC15>3%,89.50371636866885,252.02972995313297,0.8090941086871484,-38.77314393033229,1.541640140905399
Price>SMA55,89.16011380135845,252.02972995313297,0.8081764766833834,-53.57021237369815,1.534732841203002
Price>SMA10,88.48518589854454,252.02972995313297,0.8063650273129779,-56.474447658993,1.357337342819178
Price>EMA95,86.98977645877534,252.02972995313297,0.8023083530589994,-37.27302741695549,1.3765318768579504
Price>5%_above_SMA30,86.45281356955108,252.02972995313297,0.8008369253613479,-33.655670037576805,1.6122268008588772
Trend20+Mom15,85.3612570049851,252.02972995313297,0.7978211352589373,-46.807096493638205,1.5166616006813523
Price>SMA5,83.51921584086087,252.02972995313297,0.7926551145116869,-53.38463587703072,1.227397870489264
EMA15>80,83.08705048315153,252.02972995313297,0.7914287911173901,-39.505365760110244,1.3289535898187304
SMA20>30+Mom20,82.24742404830774,252.02972995313297,0.7890303318832457,-43.51351621464722,1.347589183090613
Price>EMA160,81.69569982948639,252.02972995313297,0.7874426895317372,-39.3145187063969,1.3952873751827641
SMA20>50+Mom20,81.46158257101173,252.02972995313297,0.7867661791639062,-48.41213265108662,1.4647257963471305
Price>EMA145,81.07389910280482,252.02972995313297,0.7856421999575405,-36.934302691012114,1.3786109893986953
Mom30,79.50156050980239,252.02972995313297,0.7810352696006231,-49.232419409850955,1.3992006582605838
ROC30,79.50156050980239,252.02972995313297,0.7810352696006231,-49.232419409850955,1.3992006582605838
Price>SMA60,78.83794388428767,252.02972995313297,0.779067110369668,-55.34638418690771,1.492413781194705
Price>5%_above_SMA20,77.77591653284513,252.02972995313297,0.7758872112548074,-25.861033723430193,1.7125514991281343
SMA15>30+Mom15,76.64221306673095,252.02972995313297,0.7724508318261771,-33.76445208796547,1.502612341004745
Trend25+ROC15>5%,75.16471357094538,252.02972995313297,0.767905522172404,-33.81140409007042,1.5546205198647702
SMA25>50+Mom15,75.11676114709137,252.02972995313297,0.7677567083853791,-28.12806151947172,1.6120726584332459
SMA15>30,74.45058357614997,252.02972995313297,0.7656807400674523,-41.714208852070236,1.3762636022582577
ROC10>=2%,74.37515692289128,252.02972995313297,0.7654446774412123,-49.52264770849341,1.3867050393633622
Mom5,74.34383222588097,252.02972995313297,0.7653465795273608,-65.78235233592872,1.2591548812977813
ROC5,74.34383222588097,252.02972995313297,0.7653465795273608,-65.78235233592872,1.2591548812977813
SMA15>40+Mom20,74.10798089201,252.02972995313297,0.7646068219356106,-48.9756007193948,1.4181004617121806
Trend30+ROC15>5%,72.93851474610473,252.02972995313297,0.7609082691652567,-33.30398591930553,1.5914914997791867
Mom10,72.75583137178326,252.02972995313297,0.7603258727102966,-47.061770559258306,1.348746264724504
ROC10,72.75583137178326,252.02972995313297,0.7603258727102966,-47.061770559258306,1.348746264724504
Trend35+Mom10,72.47804311385951,252.02972995313297,0.7594378434823839,-36.10816707768011,1.5880872331551337
Price>EMA150,72.2500127868806,252.02972995313297,0.7587066687441639,-39.31451870639687,1.3296753336651597
